IdProducto,Titulo,Precio,Reseñas,Estrellas,Autor,Fecha
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,"llegó rápido y en buen estado, no encuentro la contraseña en el manual, ni en otro lugar, deben anotarla en algún lugar para evitar ese inconveniente. De funcionamiento aún no opino hasta esperar trabajar con el",4,Por María Fernanda Burgos Martinez,2020-09-15
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,Terrible este equipo. Mal muy mal,1,Por Elias Morales Prada,2020-11-09
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,"Recién recibido, parece que todo está de acuerdo con lo esperado. Muy buen diseño",5,Por Ronald  Vargas,2020-09-09
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,"EXCELENTE PRODUCTO, ENSAMBLADO EN COLOMBIA CON LOS MEJORES COMPONENTES Y LO MEJOR.. A MUY BUEN PRECIO.. APOYEMOS EL TRABAJO COLOMBIANO..!!!",5,Por Lex Grisales López,2020-08-23
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,Me llego pero no e podido ingresar al computador no llego la clave de acceso,1,Por JIMMY OJEDA RAMIREZ,2020-08-22
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,"Me llego el pc a tiempo, y exelente funcionamiento del equipo, cálida.",5,Por ferney bedoya,2020-08-16
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,"el computador no es pesado, tiene excelentes acabados, muy rápido, gracias a su procesador, no presenta fallos y es muy fluido, a pesar de no ser una marca reconocida es una maquina muy buena y economica",4,Por santiago lopez santiago lopez,2020-10-08
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,"Es un buen equipo, delgado, liviano y cuenta con un  procesador excelente, buena memoria y ssd.",5,Por Eider Barreto,2020-03-08
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,Bien,5,Por Alexánder González Salazar Alexánder González Salazar,2020-01-08
6,"Portátil Compumax Onix180S - Intel Corei7 8565U/8GB/SSD 512GB M.2 /14""",$2.040.000,Impecable,5,Por mauricio monsalve mauricio monsalve,2020-07-31
7,"Portátil Chuwi HeroBook Pro, Intel Celeron N4000, Win10, 8GB, SSD 256GB de 14.1""",$1.399.900,"Computador liviano, buenos acabados, teclado bien distribuido, touchpad inmenso multigestos, viene con Win10 preinstalado y pantalla antireflejo Full HD 
Procesamiento perfecto y destacable para ofimatica, internet, juegos livianos, videos, peliculas, etc.
No se recomienda si va a ser una maquina para trabajo muy excesivo en tarjeta de video o procesamiento (edicion de video, juegos que exijan mucha memoria grafica).
Batería con una autonomía de aproximadamente 7 horas, no se calienta, arranca en pocos segundos y es muy rapido navegando entre tareas, navegador y programas
No le favorece que el teclado no viene para latinoamerica y no es retroiluminado
En general es una maquina muy buena que te da mejor experiencia que otras marcas mas costosas.",5,Por Cesar Aicardo Tapias Gómez,2020-09-23
7,"Portátil Chuwi HeroBook Pro, Intel Celeron N4000, Win10, 8GB, SSD 256GB de 14.1""",$1.399.900,Excelente producto!,5,Por Christian Tellez,2020-08-28
8,"Portatil Asus M409DA-BV387 AMD Ryzen5-3500U 4 Ram 1 TB 14.""-endless",$1.779.000,Llegó a tiempo y en las condiciones pactadas,5,Por javier micolta javier micolta,2020-09-20
10,Windows 10 Pro Retail ESD (Digital),$99.900,"Dos para ser un producto de activación en línea, pero eso no es problema",5,Por Diego Benjumea,2020-09-21
10,Windows 10 Pro Retail ESD (Digital),$99.900,todo funciono perfectamente,5,Por Pedro Ocampo,2020-09-17
10,Windows 10 Pro Retail ESD (Digital),$99.900,"Para ser un código q llega al correo se demora bastante la entrega, de resto todo bien si funciona y envían la factura",3,Por Sebastian Amaya,2020-08-26
10,Windows 10 Pro Retail ESD (Digital),$99.900,no se emite factura con nit y razon social solo se emite un documento microsoft parner que no da soporte de legalidad y ademas esta licencia vale comercialmente 700000 apesar de q si activa el soporte legal es indispensable para legalidad,2,Por SISTEMAS CAFARCOL,2020-10-08
10,Windows 10 Pro Retail ESD (Digital),$99.900,Excelente producto muy confiable.,5,Por Nancy Erazo,2020-07-17
10,Windows 10 Pro Retail ESD (Digital),$99.900,Recibi la licencia por email y pude activar windows 10 Pro de inmediato. Muy satisfecho.,5,Por Alvaro Guerrero Hurtado,2020-06-21
10,Windows 10 Pro Retail ESD (Digital),$99.900,Muy buen servicio y calidad del producto.,4,Por Heider Alonso Arevalo Guerra Heider Alonso Arevalo Guerra,2020-04-06
10,Windows 10 Pro Retail ESD (Digital),$99.900,"Muy buena compra, excelente servicio. OBS. Como es totalmente digital NO deberían enviar un mensajero, igual llega por e-mail.",5,Por Javier Espinel Pinilla,2020-03-06
10,Windows 10 Pro Retail ESD (Digital),$99.900,"No tuve ningun inconveniente con la activacion, funciono de inmediato, licencias segura!",5,Por Harold Zabala,2020-03-06
10,Windows 10 Pro Retail ESD (Digital),$99.900,original y muy buen precio,5,Reseñado,2020-05-31
10,Windows 10 Pro Retail ESD (Digital),$99.900,Producto Original y con la posibilidad de que se les brinde soporte permanente en los temas de instalacion...!! Excelente sin duda alguna volveria a comprarle a este proveedor!!,5,Por Harrinson Utria Gomez,2020-05-29
10,Windows 10 Pro Retail ESD (Digital),$99.900,Excelente servicio y soporte,5,Por Juan Lenis Juan Lenis,2020-05-20
11,Office Professional Plus 2019 Digital,$119.990,seriedad,5,Por Lily Gutierrez,2020-09-16
11,Office Professional Plus 2019 Digital,$119.990,"Aunque primero llegó físicamente la factura y después el email con la licencia, la actualización fue fácil y rápida",5,Por Liliam Patricia Echeverry Diaz,2020-08-31
11,Office Professional Plus 2019 Digital,$119.990,Respuesta oportuna ante las inquietudes presentadas.,5,Por Milton Benítez Carmona,2020-07-30
11,Office Professional Plus 2019 Digital,$119.990,"La entrega fue rapida, hubo un problema con la activacion de una de las licencias pero el soporte fue rapido y se pudo solucionar, recomendado.",5,Por Jonathan Garzon,2020-07-29
11,Office Professional Plus 2019 Digital,$119.990,Llego tal como se indico,4,Por jorge orando murcia sequeda,2020-07-19
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,"Muy recomendable, llegó antes de la fecha publicada, llegó en perfecto estado y funciona muy bien.",5,Por Jairo Caceres,2020-09-21
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,"La entrega fue demasiado rápida, menos de 1 mes. El embalaje es el ideal para el largo viaje. La calidad es excelente, Xiaomi está fuerte con cientos de productos. La configuración es super sencilla y el funcionamiento es práctico, también viene tiene roaming para seguir con el mismo nombre de red adentro de casa. Gracias por el servicio!!!",5,Por Wilmer Lopez Rodriguez,2020-09-20
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,"excelente producto,  súper rápido la entrega,  internacional y solo demoró 12 días.  remendado",5,Por cristhian bautista tellez,2020-09-19
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,Las instrucciones vienen en chino :( x lo demás funcionó perfectamente.,5,Por Johan Grueso Barón,2020-09-13
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,El producto llegó bien como la foto,5,Por Tatiana Martinez,2020-12-09
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,Fácil de instalar y muy buen producto.,4,Por Correa Will,2020-11-09
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,lastima que el instructivo venga en chino,5,Por Jesús Andrés Montañez Buitrago,2020-08-25
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,"Instrucciones en mandarín, rapidez en la entrega",5,Por Jimmy Andres Bello Monroy,2020-08-25
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,funciona muy bien,5,Por Victor Camargo,2020-07-28
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,Mejoro la señal en algunos sitios de la casa donde no se recibirá la señal wifi,5,Por adolfo vega gomez,2020-05-07
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,"Llegó en perfectas condiciones, excelente producto!! De las mejores compras que se puede hacer.",5,Por Manuel Pineda Ortiz,2020-02-07
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,llego mucho antes del tiempo lo que se esperaba,5,Por Oscar Barrios,2020-06-26
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,Hasta el momento funciona muy bien,4,Por Jose Luis Canchila,2020-06-16
12,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro,$56.533,genial para el wifi,5,Por Santiago Sanchez,2020-06-06
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,se demoró tres días más y realmente la necesitaba urgente,4,Por Xiomara Ruiz,2020-09-20
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,entrega oportuna y buen producto,4,Por Adrian Vargas,2020-10-09
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"llegó usado, rayado en mal estado, no parece que fuera un artículo nuevo.",1,Por Albeiro Mengual,2020-08-22
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"Me encantó todo.. llegó rapidisimo, hubo seguimiento de mi compra, llegó el producto tal y como lo Seleccioné en la plataforma, y el servicio de pago contraentrega me dio confianza.  Definitivamente recomiendo Linio",5,Por Fanny Gelves caballero,2020-08-21
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"es buen producto, lastimosamente el pedido se retrasó bastante",5,Por Fabio Posada Fabio Posada,2020-08-15
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"Excelente producto, muy buena resolución y facil de manejar.",5,Por Maria gomez,2020-08-14
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,el producto no es nuevo. llegó rallado sin la apariencia de un artículo nuevo.,1,Por Albeiro Mengual,2020-12-08
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"Excelente, muy contenta con el producto súper muchas gracias un poco de retraso pero valió la pena la espera",5,Por Alba Meza,2020-11-08
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,Me gusto,5,Por YORGUI ALMERY OSORIO TARAZONA,2020-07-08
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,producto recomendado. la relación precio calidad es la esperada. lo recomiendo,4,Por Adrian Vargas,2020-01-08
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"Esta ok, sin pretensiones. Se nota que es económica y genérica desde el empaque, pero hace su trabajo.",4,Por German Arias,2020-07-29
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,la instalación requerida de un programa que había que descargar de internet,4,Por Dielmer Fernando Giraldo Rendon,2020-07-29
13,Camara Web Para Pc Full Hd 1080p V 2.0 Chat Similar Log C920,$149.900,"Recomendado, buena resolución buena calidad",5,Por Harol Andrade,2020-09-07
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"buena compra, todo perfecto",5,Por Sergio Herrera,2020-12-09
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,llegó super rápido y es muy bueno,5,Por Maria Elena,2020-08-09
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Todo ok,5,Por marco ordoñez ordoñez,2020-01-09
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,excelente producto,5,Por Jonatthan Castillo,2020-08-26
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,El producto llegó en buenas condiciones y en los tiempos establecidos,5,Por Nilton Castro,2020-08-22
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Equipo en excelente condiciones . Probado y con excelentes resultados,5,Por Miguel Salazar,2020-08-20
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"No es tan fácil de instalar. Inicialmente me generó interferencia en toda la red de la casa, pero después de un buen tiempo lo pude solucionar.",3,Por Juan M Galindo,2020-11-08
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,excelente servicio y rapidez en la entrega,5,Por juan carlos macias romero juan carlos macias romero,2020-11-08
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"Me ha encantado,  buen producto,  mejora el internet,  rapidez y calidad en el envío y condiciones.",5,Por valentina valentina,2020-05-08
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Excelente producto cumplió con mis expectativas.,5,Por Carlos Florez toro,2020-07-31
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"Hay que aclarar que la versión es  c20w, y no c20 a secas, puesto que esta no permite manejarse con la app de Tp link pero tiene funciones adicionales",5,Por Dani Datope,2020-07-31
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,excelente producto,5,Por Ivan Dario Martìnez,2020-07-30
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"Nunca lo entregaron que por falta de inventario supuestamente, avisaron hasta el dia limite de la fecha de entrega, y paso un dia y esta tienda korolos lo publico de nuevo mas caro, asi que nunca fue por falta de inventario",1,Por liliana arevalo,2020-07-22
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"Funciona perfecto. no tiene lag para juegos. además funciona como Repetidor extensor WI-FI, Acces Point y su funcionamiento Normal como Router WIFI, el envío demoro un día en Bogotá. bien empacado.",5,Por Andrès Jimenez,2020-07-17
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"Llegó a tiempo, ofrece buenas herramientas para administrar la red hogar. Uso recomendado para apartamentos",4,Por David Cortés,2020-12-07
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Excelente producto.  Cumple la expectativa de mejorar la calidad de la señal,5,Por Sandra Diaz,2020-06-24
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"No lo he abierto pero llegó todo súper bien, muy bien empacado y en la fecha estipulada",5,Por Sergio Castaño Garcia,2020-06-19
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"excelente producto, buena calidad, configuración rápida. Llegó en buen estado el producto",5,Por Juan Mangones,2020-06-18
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Excelente,5,Por Alfredo Nivia Bohorquez,2020-06-18
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,excelente peoducto,5,Por RODRIGO GARZON LATORRE,2020-06-15
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,excelente la entrega antes de lo previsto,5,Por Julio Alberto Pinzon,2020-11-06
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,excelente equipo,5,Por Julio Alberto Pinzon,2020-07-06
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Buen producto,5,Por henry orlando gomez acvury,2020-06-06
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,buen producto entrega fue rapida mejora el internet,5,Por jorge enrique rivera pardo,2020-03-06
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Bien producto a bien precio,5,Por Juan Carlos Loaiza Quintero,2020-05-28
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Funciona excelente y llegó antes de lo previsto.,5,Por Victor Contreras,2020-05-23
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Apenas llevo ensayando lo unos días...y hasta el momento funciona perfectamente...muchas gracias...El envío fue rápido ..muy satisfecho con la compra....,5,Por Ruben Lopez,2020-05-21
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Llegó rápido y ha funcionado muy bien.,5,Por Victor Contreras,2020-05-20
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"me gustó el producto, se debe utilizar en el primer modo para ver su máximo potencial",5,Por Cristian Camilo Castro Espejo,2020-05-14
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,"excelente, rápido y el servicio fue muy bueno",5,Por Johan Colorado,2020-09-05
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Exelente dispositivo la señal al 100 no tiene pérdida en una Distancia inalambrica de 4etros metros en habitación cerrada donde un router tplink 940n tenía bastante perdida,5,Por John jairo Feria acosta,2020-04-29
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,buen producto! hasta el momento muy satisfecho,5,Por Cristian Camilo Castro Espejo,2020-04-29
14,"Tp-link, Router Wifi De Banda Dual Ac750, Archer C20",$115.799,Excelente producto,5,Por Julio de Hoyos,2020-04-23
15,Disco Duro Externo 2tb Toshiba Original 3.0 Canvio Basic Usb,$310.000,"Se entregó en el tiempo dado, buen producto.",5,Por Jhair Sebastian Cespedes Granados,2020-09-18
15,Disco Duro Externo 2tb Toshiba Original 3.0 Canvio Basic Usb,$310.000,"Fue rápido, y el que quería.",5,Por Camilo Esparza,2020-09-17
15,Disco Duro Externo 2tb Toshiba Original 3.0 Canvio Basic Usb,$310.000,Buen producto. Entrega rápida,5,Por Luis Mancera Paramo,2020-07-07
15,Disco Duro Externo 2tb Toshiba Original 3.0 Canvio Basic Usb,$310.000,Rápido buen producto,5,Por Cyrus de Jesus Mendoza Torres,2020-06-07
16,Disco Duro Externo Toshiba Canvio® 1TB Usb 3.0+EstucheGratis,$239.900,"Me llego en los tiempos programados y con el estuche, me parece una excelente oferta.",4,Por Claudia Peña,2020-09-18
16,Disco Duro Externo Toshiba Canvio® 1TB Usb 3.0+EstucheGratis,$239.900,"Llego en los tiempos, con su cable y el estuche. Es una super oferta!. Lo voy a probar, muchas gracias por el producto y el servicio de entrega.",5,Por Claudia Peña,2020-09-17
16,Disco Duro Externo Toshiba Canvio® 1TB Usb 3.0+EstucheGratis,$239.900,"buen producto, rápido entrega.",5,Por jose luis rodriguez pesca,2020-10-09
16,Disco Duro Externo Toshiba Canvio® 1TB Usb 3.0+EstucheGratis,$239.900,"El producto excelente aunque se demoró un poco por problemas de logística en el envío, pero llegó lo esperado",5,Por FERNÁN ENRIQUE GOMEZ SANCHEZ,2020-08-26
